project_id,snapshot_month,timeline_elapsed_fraction,physical_progress_pct,financial_progress_pct,cost_revision_ratio,schedule_variance_ratio,milestone_completion_ratio,complexity_index,funding_stability,agency_track_record,land_acquisition_ease,monsoon_exposure,contractor_concentration,state_project_load,sector_risk_factor,original_duration_days,days_elapsed,budget_utilization_ratio,target_cost_overrun,target_time_overrun,target_risk_score
PRJ-DEL-METRO -V0,11,0.5,0.480795761181533,0.49336012021424686,1.0562500130141135,0.034779437997961224,0.42836760021570347,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1111,0.467086498589851,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,12,0.5454545454545454,0.4974982195614852,0.4658071943056283,1.0747032798313705,0.0461891108982962,0.720462162903805,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1212,0.4334286523985645,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,13,0.5909090909090909,0.4329114838789572,0.5130568389697935,1.080423430064613,0.049725885375595705,0.5580643708003471,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1313,0.47486645022045754,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,14,0.6363636363636364,0.631483585725001,0.7705084485789606,1.098301041934189,0.06077963025941524,0.5352034093281512,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1414,0.7015457685645445,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,15,0.6818181818181818,0.7371241841443679,0.8865048763820452,1.1093499278850785,0.0676111672366437,0.7005149528535941,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1515,0.7991210474697767,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,16,0.7272727272727273,0.7066357105533548,0.833496908293514,1.1474606280679804,0.09117505039054737,0.7836178008691335,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1616,0.726383884470966,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,17,0.7727272727272727,0.8204887063579203,0.8526578428371676,1.1428408075261711,0.08831861083638679,1.0,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1717,0.7460862766030008,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,18,0.8181818181818182,0.8013697484084984,0.8728777295567434,1.1874151860309947,0.11587899261118192,0.8258132832064002,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1818,0.735107433209094,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,19,0.8636363636363636,0.7672305706842577,0.8562178167002855,1.1510671252556697,0.09340495112492742,0.6245593401075946,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,1919,0.7438469902527243,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,20,0.9090909090909091,0.9125085957290971,0.9897123211881238,1.1861285022304207,0.11508343476030966,1.0,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,2020,0.8344056477245494,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,21,0.9545454545454546,0.8232721443517056,0.907516130925201,1.2234896932861017,0.13818389568864786,0.8399586690958711,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,2121,0.7417439933537607,0,0,0.6377168976363076
PRJ-DEL-METRO -V0,22,1.0,0.944943004095255,1.0262046096742268,1.1845203550983485,0.11408911581753056,1.0,0.6111950400288637,0.9235976293474053,0.6622319843809678,0.5301601180862875,0.3765990134708945,0.15996757580999196,0.8361979853495641,0.5493584439832788,2222,2222,0.8663461166009452,0,0,0.6377168976363076
PRJ-DEL-METRO -V1,1,0.037037037037037035,0.09817600122838482,0.06980007419785028,1.0002946764685816,3.8663208496973286e-05,0.149430364068325,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,82,0.06977951181772848,0,0,0.533024912063126
PRJ-DEL-METRO -V1,2,0.07407407407407407,0.07625736580816372,0.12283007674015539,1.0012076201498472,0.00015844654940864845,0.010173246132905642,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,164,0.12268192357722152,0,0,0.533024912063126
PRJ-DEL-METRO -V1,3,0.1111111111111111,0.11047980103072513,0.07860994941842861,1.0024886656403416,0.0003265269160951698,0.1612810301361851,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,246,0.07841480119699543,0,0,0.533024912063126
PRJ-DEL-METRO -V1,4,0.14814814814814814,0.15937866738539055,0.1547174354187717,1.0043595103211511,0.0005719922506967121,0.18087126386306113,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,329,0.15404587085484928,0,0,0.533024912063126
PRJ-DEL-METRO -V1,5,0.18518518518518517,0.1680609024679441,0.17344938049080022,1.0069976373370453,0.0009181293391040803,0.18826835308407538,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,411,0.17224407889325183,0,0,0.533024912063126
PRJ-DEL-METRO -V1,6,0.2222222222222222,0.307182935712855,0.25926766963440273,1.0105577469975593,0.0013852357312061107,0.30076255621758363,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,493,0.25655898478311195,0,0,0.533024912063126
PRJ-DEL-METRO -V1,7,0.25925925925925924,0.2774519136566436,0.2233701144758472,1.0121140100704007,0.0015894261911740374,0.249620888068986,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,576,0.22069659371705566,0,0,0.533024912063126
PRJ-DEL-METRO -V1,8,0.2962962962962963,0.309639697433521,0.28479907530890125,1.01807858472824,0.0023720119018749712,0.25010912766412274,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,658,0.2797417405503366,0,0,0.533024912063126
PRJ-DEL-METRO -V1,9,0.3333333333333333,0.34637729490178937,0.3230315378353834,1.0271772174676865,0.00356580364349528,0.3212939277206663,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,740,0.3144847182570475,0,0,0.533024912063126
PRJ-DEL-METRO -V1,10,0.37037037037037035,0.35695921290781285,0.32859345455428446,1.0341667763911495,0.004482873049343894,0.28845959789517356,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,822,0.31773739212639496,0,0,0.533024912063126
PRJ-DEL-METRO -V1,11,0.4074074074074074,0.37589692885984527,0.3182204407803514,1.0335512415975043,0.004402111425660828,0.2634769191651475,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,905,0.3078903376754647,0,0,0.533024912063126
PRJ-DEL-METRO -V1,12,0.4444444444444444,0.47177506405186354,0.46185265419554117,1.0387449664203388,0.0050835573065202136,0.4510588951424595,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,987,0.4446256483794577,0,0,0.533024912063126
PRJ-DEL-METRO -V1,13,0.48148148148148145,0.5427273498689936,0.5437852152818825,1.0558811439056317,0.007331920082631922,0.4796409988006527,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1069,0.5150060860737208,0,0,0.533024912063126
PRJ-DEL-METRO -V1,14,0.5185185185185185,0.5496077312116466,0.5538089992912176,1.0525343037801118,0.0068927958519057995,0.5109582421793676,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1152,0.5261671731764437,0,0,0.533024912063126
PRJ-DEL-METRO -V1,15,0.5555555555555556,0.512686784932146,0.5442349627163681,1.0606423596879613,0.007956618347061866,0.3811429583434198,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1234,0.5131182605949105,0,0,0.533024912063126
PRJ-DEL-METRO -V1,16,0.5925925925925926,0.5595483731418383,0.575170669200999,1.0825812186425352,0.010835119918731696,0.4258505773277828,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1316,0.5312956287217084,0,0,0.533024912063126
PRJ-DEL-METRO -V1,17,0.6296296296296297,0.6062944702619013,0.6294627741264575,1.0846860232661855,0.011111282112480258,0.7534653600980904,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1399,0.5803179543431669,0,0,0.533024912063126
PRJ-DEL-METRO -V1,18,0.6666666666666666,0.6185771233504074,0.6129344429384511,1.0967488579380305,0.012693993803803667,0.6780902419417842,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1481,0.5588649019346266,0,0,0.533024912063126
PRJ-DEL-METRO -V1,19,0.7037037037037037,0.7069212578037191,0.7836556653800276,1.1196703872790164,0.01570142725190232,0.7678950301373896,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1563,0.6998985364652182,0,0,0.533024912063126
PRJ-DEL-METRO -V1,20,0.7407407407407407,0.6304618032432939,0.7060672890156662,1.1340114138234123,0.017583050518311837,0.7288354076336503,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1645,0.6226280268512489,0,0,0.533024912063126
PRJ-DEL-METRO -V1,21,0.7777777777777778,0.7222239378499001,0.720152977375548,1.112065454594406,0.014703617350739242,0.6493449182121618,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1728,0.6475814660012105,0,0,0.533024912063126
PRJ-DEL-METRO -V1,22,0.8148148148148148,0.8127467878661184,0.9109568417902694,1.1351621985735374,0.01773403994391268,0.9208784836429721,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1810,0.8024904660629045,0,0,0.533024912063126
PRJ-DEL-METRO -V1,23,0.8518518518518519,0.7940142139320181,0.9162604997647199,1.1422019728143666,0.018657697881565027,0.8586886074738825,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1892,0.8021878105385069,0,0,0.533024912063126
PRJ-DEL-METRO -V1,24,0.8888888888888888,0.8931175643230329,0.9677189090929285,1.1703953362962773,0.022356825591961282,0.9455760326277943,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,1975,0.826830797322963,0,0,0.533024912063126
PRJ-DEL-METRO -V1,25,0.9259259259259259,0.918326847352489,0.92416733132651,1.1772087720773423,0.02325078665187223,0.849548417869946,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,2057,0.7850496473074127,0,0,0.533024912063126
PRJ-DEL-METRO -V1,26,0.9629629629629629,0.9214345482074336,0.9602986917010392,1.1849069071662697,0.02426082523219612,0.8680801856251255,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,2139,0.8104423106095433,0,0,0.533024912063126
PRJ-DEL-METRO -V1,27,1.0,1.0,1.0866209828560995,1.1814933176033384,0.023812943100209268,0.8294792392223983,0.4015464796769461,0.940952313829259,0.6746160884198982,0.563975970658317,0.06594856440437959,0.23749248123332403,0.7741636346223927,0.5919122306801239,2222,2222,0.9197013361533964,0,0,0.533024912063126
PRJ-DEL-METRO -V2,1,0.023255813953488372,0.019383163590174723,0.09702600789713593,1.0001422158991382,0.0,0.0,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,51,0.09701221121829014,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,2,0.046511627906976744,0.0,0.0,1.0005692339268648,0.0,0.0,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,103,0.0,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,3,0.06976744186046512,0.02987840555675557,0.0496867055888867,1.0013416014343122,0.0,0.040526036007238295,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,155,0.049620135144406205,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,4,0.09302325581395349,0.15627143380253639,0.1266460993829952,1.0022588014781824,0.0,0.19433697593856414,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,206,0.12636067570193554,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,5,0.11627906976744186,0.1212180416449948,0.10853505448809202,1.0029337990107567,0.0,0.0029934014461548003,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,258,0.10821756590030719,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,6,0.13953488372093023,0.10258733252583652,0.1894714627511583,1.0053593627921715,0.0,0.0,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,310,0.18846142957772002,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,7,0.16279069767441862,0.1649255613973408,0.15147522268394367,1.0071892926763826,0.0,0.1120019913450396,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,361,0.15039399622828772,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,8,0.18604651162790697,0.23915607700926653,0.15664996970432377,1.0092255079834005,0.0,0.15855738732824817,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,413,0.1552180047622224,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,9,0.20930232558139536,0.1544377120952607,0.17237657473323295,1.0103784542690792,0.0,0.2133714405686456,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,465,0.17060594869665188,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,10,0.23255813953488372,0.26281303116636295,0.29920179969266025,1.0158414695418296,0.0,0.12163220909223069,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,516,0.2945359179199564,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,11,0.2558139534883721,0.2453260769506466,0.2994160266469479,1.0198930808482518,0.0,0.10770937530885316,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,568,0.2935758975812657,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,12,0.27906976744186046,0.32622056287024737,0.3308982703877408,1.0201182007329492,0.0,0.2508235743412065,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,620,0.3243724797283219,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,13,0.3023255813953488,0.24375486179064937,0.2460685984395138,1.027364161984013,0.0,0.3077719328789139,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,671,0.2395144852671461,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,14,0.32558139534883723,0.3026636157115519,0.2939774308516966,1.0339411647552084,0.0,0.25819450237650443,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,723,0.284327039944577,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,15,0.3488372093023256,0.37823362270221883,0.43913646383647165,1.0329805275177633,0.0,0.4538384003002998,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,775,0.4251159166491841,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,16,0.37209302325581395,0.4127615743872851,0.4245266050587421,1.0348276046765754,0.0,0.48728679726910556,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,826,0.410238964577509,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,17,0.3953488372093023,0.47685512450979367,0.46978206020478447,1.044694779493435,0.0,0.422299864236105,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,878,0.4496835529632669,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,18,0.4186046511627907,0.4777304970463064,0.49220909847031513,1.0484599999135706,0.0,0.6025017262322883,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,930,0.46945911003842794,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,19,0.4418604651162791,0.43179969122167455,0.4718947956722074,1.055249364647942,0.0,0.3883170120949009,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,981,0.4471879457891391,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,20,0.46511627906976744,0.41145832182820563,0.4201129655904923,1.0586327928933954,0.0,0.5114272372227413,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1033,0.396844844039134,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,21,0.4883720930232558,0.5194141804249227,0.5514429740555975,1.0679796992276593,0.0,0.5353987853962021,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1085,0.5163421874539278,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,22,0.5116279069767442,0.5013236383248141,0.5256226321803601,1.0605126250298558,0.0,0.3888832887507868,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1136,0.49563071648068563,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,23,0.5348837209302325,0.5913253582774048,0.612336723219251,1.0624679403743404,0.0,0.6123232863531831,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1188,0.5763343061471632,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,24,0.5581395348837209,0.5090311873594744,0.5110108448705051,1.0870455397009562,0.0,0.6594379478114942,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1240,0.47009147842240634,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,25,0.5813953488372093,0.5681025840648664,0.5588027433743333,1.08510634606378,0.0,0.4940171614168003,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1291,0.5149750947466012,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,26,0.6046511627906976,0.4808170849891965,0.48380529211489315,1.107479118047093,0.0,0.5033580992521958,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1343,0.4368527444273856,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,27,0.627906976744186,0.5711457089497639,0.5407240530457762,1.1220771193814245,0.0,0.4851356768169574,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1395,0.4818956234878624,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,28,0.6511627906976745,0.657427063861609,0.6247797807454635,1.120118268945573,0.0,0.6673828236216056,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1446,0.5577801898844146,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,29,0.6744186046511628,0.6876426247048195,0.7436899985572674,1.1390823593623,0.0,0.7101168366630369,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1498,0.6528851864351689,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,30,0.6976744186046512,0.6343193405345593,0.6652828852888945,1.1341902796914565,0.0,0.6163437272269185,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1550,0.5865707872843674,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,31,0.7209302325581395,0.755236312996833,0.7729785148032227,1.130930873207159,0.0,0.7192394708544205,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1601,0.6834887375663957,0,0,0.6569261864768134
PRJ-DEL-METRO -V2,32,0.7441860465116279,0.7631015744936709,0.8590839236594685,1.1281276378185539,0.0,0.7269995227334423,0.5738291609011091,0.6040329876120225,0.5671813951101569,0.5667433221862788,0.31618440691732697,0.2733207739503824,0.2926792803136078,0.6162041984697397,2222,1653,0.7615130547822303,0,0,0.6569261864768134
